,eta,nesterov,reg_type,reg_val,tr_mee,val_mee,loss,val_loss
155,0.012,0.5,L2,1e-06,1.4314087354387546,1.5431127948734122,1.684825858701356,1.9717069999046937
156,0.012,0.52,L1,1e-07,1.414196865109494,1.5409957192271644,1.630027605264033,1.9643932717563277
157,0.012,0.52,L1,1.584893192461114e-07,1.4586176453038326,1.5604943020503879,1.7178049107248679,1.9930197654620547
158,0.012,0.52,L1,2.5118864315095823e-07,1.4349237011574545,1.535300105944126,1.6843058198599448,1.9618256364084878
159,0.012,0.52,L1,3.981071705534969e-07,1.440095770094764,1.529778199824664,1.6975550579625651,1.9519118285419896
160,0.012,0.52,L1,6.30957344480193e-07,1.4499006387925244,1.5466819238718454,1.7122889499547975,1.969692115837308
161,0.012,0.52,L1,1e-06,1.5065163288748484,1.5913532682536387,1.8116245054216733,2.0430024868033914
162,0.012,0.52,L2,1e-07,1.3994225867135945,1.5318197653428616,1.622183056783227,1.962839631790719
163,0.012,0.52,L2,1.584893192461114e-07,1.3623777488758912,1.539150883229551,1.5120064757485228,1.9345109362582678
164,0.012,0.52,L2,2.5118864315095823e-07,1.4305237938522477,1.5410889779746961,1.6779726863936097,1.9661412856293141
165,0.012,0.52,L2,3.981071705534969e-07,1.3488874821925274,1.5182372132697326,1.503060396156225,1.8947140481688367
166,0.012,0.52,L2,6.30957344480193e-07,1.4114277951461236,1.53692793736384,1.6335605569646736,1.9641305719349866
167,0.012,0.52,L2,1e-06,1.436850470485683,1.5406495221629932,1.686269722360251,1.9626091390241756
168,0.012,0.54,L1,1e-07,1.4026686324442945,1.53583509740064,1.6150282399619433,1.9643378470094406
169,0.012,0.54,L1,1.584893192461114e-07,1.4309910303016888,1.5486637946699577,1.6652078457486714,1.9775803002735193
170,0.012,0.54,L1,2.5118864315095823e-07,1.4310479764224173,1.5324134127263853,1.6751583199594744,1.953702798972041
171,0.012,0.54,L1,3.981071705534969e-07,1.4234738429238156,1.5475255858538626,1.6502268722898255,1.9492794745729363
172,0.012,0.54,L1,6.30957344480193e-07,1.4504948357815912,1.54783263732942,1.7071504107689994,1.9691812084290914
173,0.012,0.54,L1,1e-06,1.4715847375710827,1.5529616996034818,1.7499075560418145,1.9826381528882415
174,0.012,0.54,L2,1e-07,1.4086159081909102,1.5289407740854697,1.6197834675528238,1.9543672414788984
175,0.012,0.54,L2,1.584893192461114e-07,1.4043441618806503,1.540811536799253,1.6083477185054644,1.9583124217891543
176,0.012,0.54,L2,2.5118864315095823e-07,1.3915723602616268,1.5394087505941876,1.5830228754396813,1.9589709395724857
177,0.012,0.54,L2,3.981071705534969e-07,1.3529247380148022,1.5186420710785817,1.5157521595866237,1.9200257476562728
178,0.012,0.54,L2,6.30957344480193e-07,1.3860271032820533,1.5335646733373451,1.5892047728475418,1.931476656489871
179,0.012,0.54,L2,1e-06,1.4068845426689585,1.537204711058408,1.624695482456582,1.9531019811792067
180,0.012,0.56,L1,1e-07,1.3520951077970587,1.5257275026616053,1.506247811441815,1.9271501461752318
181,0.012,0.56,L1,1.584893192461114e-07,1.3990245756164883,1.5436438700093262,1.6120225839676188,1.9770061624041944
182,0.012,0.56,L1,2.5118864315095823e-07,1.4093209537493638,1.5351358132800137,1.6097920195680675,1.945347819688353
183,0.012,0.56,L1,3.981071705534969e-07,1.4591626007893643,1.5451371564275673,1.7349255775516361,1.976113402410565
184,0.012,0.56,L1,6.30957344480193e-07,1.4852578054673569,1.5670457675548615,1.7715239415280442,2.0009603773341573
185,0.012,0.56,L1,1e-06,1.498116825186556,1.581352250681416,1.798010394658844,2.0270758118168706
186,0.012,0.56,L2,1e-07,1.461204974717087,1.5596084601672902,1.7194644019035115,1.992667858863162
187,0.012,0.56,L2,1.584893192461114e-07,1.4260754098987236,1.5455054931832442,1.6475337932453378,1.9768832391014375
188,0.012,0.56,L2,2.5118864315095823e-07,1.3726787372568896,1.5314460880656438,1.5534715851173202,1.9199797243339864
189,0.012,0.56,L2,3.981071705534969e-07,1.4111816630379046,1.5356083435864774,1.6343269973778127,1.939102667485584
190,0.012,0.56,L2,6.30957344480193e-07,1.4424592215559737,1.5393285934004242,1.7035610008194038,1.9584005431802918
191,0.012,0.56,L2,1e-06,1.425934606745604,1.5358665856081342,1.6682987302721848,1.9678233333467514
192,0.012,0.58,L1,1e-07,1.4190536641390086,1.5330124902116327,1.651615406266811,1.9569179690036684
193,0.012,0.58,L1,1.584893192461114e-07,1.387424425930669,1.5294401797266126,1.6014450052619837,1.9318615059928759
194,0.012,0.58,L1,2.5118864315095823e-07,1.376089569179853,1.5325469679498231,1.5509901483965869,1.9128770630066914
195,0.012,0.58,L1,3.981071705534969e-07,1.4316054593674117,1.539319825371593,1.6764035919681721,1.9733691792529093
196,0.012,0.58,L1,6.30957344480193e-07,1.4501023847621892,1.5558648197459284,1.705383706758398,1.9971239938569572
197,0.012,0.58,L1,1e-06,1.4934404521466498,1.5768855908765367,1.7946525260730086,2.0133928906081304
198,0.012,0.58,L2,1e-07,1.3682697457720183,1.5251187098445518,1.5407801372463645,1.9295528867728786
199,0.012,0.58,L2,1.584893192461114e-07,1.374157229911454,1.5207216404417452,1.5589138987062034,1.9321676378457298
200,0.012,0.58,L2,2.5118864315095823e-07,1.4070861881795373,1.5449166376221601,1.6368505499741721,1.9779942721892543
201,0.012,0.58,L2,3.981071705534969e-07,1.4267749520360464,1.5435262902716274,1.671155987401339,1.9653611905208113
202,0.012,0.58,L2,6.30957344480193e-07,1.384398859253445,1.5481256385913982,1.5699337404554525,1.9421784932673827
203,0.012,0.58,L2,1e-06,1.3768105699695863,1.5275941042737833,1.5483864103776188,1.9086804250453728
204,0.012,0.6,L1,1e-07,1.3632109129885002,1.5325102125965469,1.5348670239933255,1.9166476242266366
205,0.012,0.6,L1,1.584893192461114e-07,1.434496447941075,1.5501703227364632,1.6777887597086811,1.99363096164587
206,0.012,0.6,L1,2.5118864315095823e-07,1.4310556254999227,1.537614801897222,1.6818943720724449,1.965396500401459
207,0.012,0.6,L1,3.981071705534969e-07,1.4862381984557285,1.5698581571365378,1.774805632192675,2.0043021614466285
208,0.012,0.6,L1,6.30957344480193e-07,1.452694279665993,1.5504055229103846,1.7173707983695758,1.9675179797740379
209,0.012,0.6,L1,1e-06,1.4948993613040467,1.5816238929894937,1.79188082834116,2.0263556244098773
210,0.012,0.6,L2,1e-07,1.407409946198179,1.5358991536627506,1.6469479377486038,1.9692310410882754
211,0.012,0.6,L2,1.584893192461114e-07,1.3907034033699954,1.5404723999190821,1.5931068888111162,1.9576109314667658
212,0.012,0.6,L2,2.5118864315095823e-07,1.3707562773826751,1.5303552962837494,1.5453541638247306,1.9199701377444107
213,0.012,0.6,L2,3.981071705534969e-07,1.3888820857557012,1.5409773710178112,1.5749704134806386,1.9284744524704083
214,0.012,0.6,L2,6.30957344480193e-07,1.3469651906122972,1.5255785910229906,1.4828303761130355,1.9150832741127661
