,eta,nesterov,reg_type,reg_val,tr_mee,val_mee,loss,val_loss
243,0.014,0.64,L1,3.981071705534969e-08,1.372641001373321,1.5298252814723694,1.560914300486387,1.9167664204377335
244,0.014,0.64,L1,6.30957344480193e-08,1.3567661318801285,1.51679131521244,1.524901950064326,1.9143559686802831
245,0.014,0.64,L1,1e-07,1.3917012579093706,1.5379817258276063,1.5775972966664955,1.9552003659945336
246,0.014,0.64,L2,1e-08,1.4303235044106142,1.5436031688075158,1.6767437394800677,1.9785075482926615
247,0.014,0.64,L2,1.5848931924611143e-08,1.3364442639119647,1.527367953075413,1.4829311049705074,1.926539086182667
248,0.014,0.64,L2,2.511886431509582e-08,1.3443857442830278,1.5253891445410803,1.4811765775588484,1.926173419403428
249,0.014,0.64,L2,3.981071705534969e-08,1.3372350069499743,1.5249830700910885,1.4850067538120388,1.8906902717121576
250,0.014,0.64,L2,6.30957344480193e-08,1.353147855222918,1.5259385669386945,1.4940008245388914,1.9456131875352682
251,0.014,0.64,L2,1e-07,1.3695795059169542,1.5375977824777107,1.5512411141852935,1.9503249160288192
252,0.014,0.66,L1,1e-08,1.367216457953558,1.528284269487214,1.5019201088621834,1.9390952699722936
253,0.014,0.66,L1,1.5848931924611143e-08,1.2842509836616642,1.5018030286814883,1.3323523238215003,1.8295248518933473
254,0.014,0.66,L1,2.511886431509582e-08,1.3406755254778406,1.528127414619332,1.4690820810076233,1.9147816212669786
255,0.014,0.66,L1,3.981071705534969e-08,1.4315178365382693,1.5471904025515208,1.6678265683108104,1.9588827657093486
256,0.014,0.66,L1,6.30957344480193e-08,1.4182197008076474,1.529850651963973,1.662604483346053,1.9596188662263367
257,0.014,0.66,L1,1e-07,1.4064576771317714,1.551685597681578,1.6063623552744417,1.9727162576370338
258,0.014,0.66,L2,1e-08,1.424785750577687,1.5492607367263889,1.661749065081399,1.9937969447356052
259,0.014,0.66,L2,1.5848931924611143e-08,1.4062232192853374,1.546621382805233,1.6129498309498516,1.970464773034588
260,0.014,0.66,L2,2.511886431509582e-08,1.3255865242449596,1.5193003225278348,1.4471528889512222,1.890849582370902
261,0.014,0.66,L2,3.981071705534969e-08,1.3946859596425585,1.5386567402550033,1.6020875604969884,1.974588141366959
262,0.014,0.66,L2,6.30957344480193e-08,1.365608623735491,1.5343276950760654,1.533605589968294,1.900397423298382
263,0.014,0.66,L2,1e-07,1.3462597661426852,1.5351810189664958,1.499480237461853,1.925811625909204
264,0.014,0.68,L1,1e-08,1.3364081707336053,1.5345226560866851,1.4714804420907768,1.9206249918725076
265,0.014,0.68,L1,1.5848931924611143e-08,1.3907222658178007,1.5266523860474548,1.5874253465622896,1.9055016581767026
266,0.014,0.68,L1,2.511886431509582e-08,1.30652483875013,1.5207979114022478,1.3868317927717397,1.9118870694513816
267,0.014,0.68,L1,3.981071705534969e-08,1.302220218172767,1.5231663712083536,1.3743327946282216,1.8912274488740561
268,0.014,0.68,L1,6.30957344480193e-08,1.408545338239674,1.532405180953316,1.639006974381643,1.9715245360327824
269,0.014,0.68,L1,1e-07,1.3691922582217337,1.5299450204067215,1.554465745739573,1.9292620627458634
270,0.014,0.68,L2,1e-08,1.3919344229024462,1.5484324458762666,1.5728545388082333,1.9801759116126403
271,0.014,0.68,L2,1.5848931924611143e-08,1.3097753023362377,1.5251322916658505,1.3928659296807948,1.893060015925605
272,0.014,0.68,L2,2.511886431509582e-08,1.4202210725863207,1.5415061203572946,1.662688469981152,1.985287093998952
273,0.014,0.68,L2,3.981071705534969e-08,1.324448082700995,1.521623673035668,1.431193675419115,1.904666045811992
274,0.014,0.68,L2,6.30957344480193e-08,1.3102189165776228,1.5088227385644692,1.4078167025315382,1.8793173810963237
275,0.014,0.68,L2,1e-07,1.424354307337622,1.554008296215807,1.659477620788887,1.991408387488138
276,0.014,0.7,L1,1e-08,1.3649647587957079,1.5471703484487422,1.5280877181279762,1.9223194711734528
277,0.014,0.7,L1,1.5848931924611143e-08,1.3929027714143165,1.5413134539915923,1.5872675879804081,1.9442264483496612
278,0.014,0.7,L1,2.511886431509582e-08,1.3056654286168843,1.5222812063446185,1.383859213046371,1.8781133400357188
279,0.014,0.7,L1,3.981071705534969e-08,1.3546584353254936,1.5367560578669754,1.5220761898833952,1.9504365858783015
280,0.014,0.7,L1,6.30957344480193e-08,1.3470481046569809,1.516835183427933,1.5116356125328057,1.9030749367835333
281,0.014,0.7,L1,1e-07,1.337050478038391,1.529411791690797,1.4764939112144508,1.936349551871406
282,0.014,0.7,L2,1e-08,1.2864595193676436,1.5252462571220953,1.3403494734481345,1.912122420526023
283,0.014,0.7,L2,1.5848931924611143e-08,1.3752987583812206,1.53175379515765,1.5153782555594757,1.941311026188189
284,0.014,0.7,L2,2.511886431509582e-08,1.414381897230674,1.5510326649488382,1.6281659053303228,1.9991757772000252
285,0.014,0.7,L2,3.981071705534969e-08,1.3215913353928508,1.5192428679347365,1.4590058389461955,1.8977085402102007
286,0.014,0.7,L2,6.30957344480193e-08,1.4113401710902025,1.541795485765719,1.6372373208060995,1.9528942460369867
287,0.014,0.7,L2,1e-07,1.3631295578751892,1.5364501958577643,1.524166113639806,1.9718215399131553
